url,label,category,source,source_id,source_status,collected_at
https://conn-tech.dyndns-blog.com/5tynbei,malicious,phishing,phishtank,9510332,yes,2026-08-25T13:23:58Z
https://www5.kapitall.my/BN/,malicious,phishing,phishtank,9510329,yes,2026-08-25T13:23:58Z
https://www5.kapitall.life/BN/,malicious,phishing,phishtank,9510327,yes,2026-08-25T13:23:58Z
https://zlknxzy.skin/offers/ks55b6uqk/invoices/uCpyf9,malicious,phishing,phishtank,9510326,yes,2026-08-25T13:23:58Z
https://cancelacion-bancaria-banpro.yolasite.com,malicious,phishing,phishtank,9510312,yes,2026-08-25T13:23:58Z
https://api-novobanco.com/,malicious,phishing,phishtank,9510299,yes,2026-08-25T13:23:58Z
https://diagnosticar.becatricodesapi.com,malicious,phishing,phishtank,9510288,yes,2026-08-25T13:23:58Z
http://lincolnpetrus.com.br/f9bf3df536fde68e0c044cc3dec200df/sign%20on%20to%20view%20your%20personal%20accounts%20_%20wells%20fargo.html,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://dukal-dot-sharefilingcloud-downloads.uk.r.appspot.com,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://olx-pl.rtisulx.sbs/payment/ac9b9543af75/millennium,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://victoriaspeedcubing.com,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://ciree.com.br/swaps/index.html,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://videohotfb2021.blogspot.com,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://fb-pagecontent-100028854621357948126492101.tk/incorrect_email.html,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://wastsapp.icu/login,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://shreya04kri.github.io/Amazon-Clone,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://wolos.ydns.eu/Secur-pass/tel.php,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://mailsd50.ga/jsp/ibkza/absaonline.htm,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://www.ibizadiamonds.com/survey/30614/source=39-/subid=39/nrp=f202118cd5794b1682bfb27d6c7b4361,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://192.236.192.73/banks/td/c34e7e3632c4c8b9c24a57966d64316f,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://cltdev.oum.edu.my/wp-content/id0/Relogin.php?online_id=f2c3516ca4c1f82950a742572login_id=964a635dd429f6c4b2fe7af90ba404f9964a635dd429f6c4b2fe7af90ba404f9&session=964a635dd429f6c4b2fe7af90ba404f9964a635dd429f6c4b2fe7af90ba404f9,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://eb036cadc6fd7a38c9a0285b99bc2e12-dot-spow3039.df.r.appspot.com,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://pmfseh731.com/login.php,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://www.k8o3x27tqs.duckdns.org/home/authen.php?olbSignV20_go?reason=_017126e9a334fe9b8ec35e1b6eead396request_locale=en_,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://exactcontracting.llc/Sew/Latin/eabsa7/3mail@b.c,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://praca-info.co.pl/?fbclid=iwar04nrqfczbeefmwnfyciquxjwvaz1-m_rdqtldkawf8zpae_z7kovw4bvm,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://fmvfarm.ro/prestashop/admin/autoupgrade/a1/absaonline.htm,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://fidelitybank.fidelitybakcn.com/index.html,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://victorious-meadow-00b6b5310.4.azurestaticapps.net/werrx01usahtml/?bcda=(0101)-50995-72334,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://whatsapp-10.vip,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://qwetebrl.work,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://cx37292.tw1.ru/directing/www.atbonline.com/atb/login.php,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://www.chase.megjob.com,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://tess.xsuitmaxkr.biz.id,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://www.mufg-card.jplogin.ubeduwk.cn,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://casehelprecoveryidfeedback147536491.d1855b0pkgrxku.amplifyapp.com,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://inspiring-meninsky.137-184-131-177.plesk.page/sg/centre_client/utilisateur-93129741575919853331,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://dhlxpress-ae.com/public/55bxrolh1kqrjq9hbmawl3sx9pfumfxh,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://chatty-areas-099506.framer.app,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://www.esthetrip.ch/wp-content/plugins/elementor/app/mein.post/web/012cikhdz3e0sa1v0181k5fw9fcxbe,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://tgadminuser.webtcs.vip,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://owgiyfhqgx.duckdns.org,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://secure-microsoft-doc.netlify.app,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://www.pakettkontrolle.com/prufen,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://perfect-courses.ru/cn/china/index.php,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://signin-eday.edayisapidll.net/eBayISAPI.dll.SignInru=https3A2F2Fwww.ebay.de2F.php,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://technoraill-india.com/2qwno/office.zip,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://165.22.224.138/okam/26f509172139451abd0639abbffe4c86/auth.html,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://ncgukcfmq.5q5e5o.cn/instagram-me,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://loginnetflixleiojfioje.blogspot.com.mt,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://jmkfdkdfkdfk-jdldkldl.s3.amazonaws.com/index.html,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://squareup.com1xl0us.m5l.xyz/9ucx4nc7sqxr5htsocu,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://etc-mieisais.grnnzfz.cn,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://business-page-appeal-16326-201.firebaseapp.com,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://international-package.pubchaplin.it/public/pfdfl5yan2trtF23D5lTnU79zNaXa4kq,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://hotstuffadultproducts.com.au/ch-a-us,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://fbmobile-86533101.idekor.hu/profile.html?countuser=001d0305dc5942ecc1b7bf16365e2d37,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://yeev.shop,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://pubgbattlegrounds112.asia,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://www.animagricola.farm/ssl/animagricola/taylorroof/anlhbmtadgf5bg9ycm9vzi5jb20=,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://viral2021hot.duckdns.org,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://darcheni.com/app/1je0abecib5kkki6ru3k3j9m.php?secure&share=51542k16455007777655d322a0bc6ce83d6e0fb4d914da667655d322a0bc6ce83d6e0fb4d914da667655d322a0bc6ce83d6e0fb4d914da667655d322a0bc6ce83d6e0fb4d914da667655d322a0bc6ce83d6e0fb4d914da66,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://xplornetnet.weebly.com,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://www.bkpgroupviral.hn4.se.ke/login.php,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://mail.deliverylifesupport.com/public/vrmriculsyjgn0nukfyuaa7eqp8cqrb2,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://roblox.com.kz/users/675761007/profile,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://u10917563lv.ha004.t.justns.ru/info/ca-end-off/d3078090768c0e7/region.php?auth=d3078090768c0e7,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://www.mobilewinselection.com/bemob/iframe/romanian/moldova/orange/survey-lander/?click_id=jn9dcx7oj9ri81npebn8vv&bemobdata=c%3d82a57f3e-9246-40d0-b90b-b986ef71a809..l%3d678fa14c-c852-47f1-8b99-d1d834cdbb35..a%3d0..b%3d0,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://bafybeigmr4mxq5krprdrggodvvxalcpseboormgep3vbadpwhfkfpavfxu.ipfs.dweb.link/idoowa.html?_x_tr_hp=bafybeigmr4,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://letsvpn.wang,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://uancg.me/wp-admin/css/css/pos-tale/login838,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://business-copyright-restrict121.web.app,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://login-live-comvirologist.s3.us-east-2.amazonaws.com/pacs/login.html?isap=v6rtnn8xm6pyj5f2l&ezogahlae=sjiwurz1dlwczcxuc672kdwlpr5g&hpikdxbmo=3bsgprplwdkcnprlpud,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://ux9ppdyqs4ondzw1c8tai8qk.53244ds.xyz/index/usps/index.html,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://dreggiyts.myftp.org/king/chase/user/ymtvjodg=,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://secure-secure01cashhapps-1.vantechdns.com/cash.app/confirm.php,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://www.ahmatap.freefire-spinfree-2021.duckdns.org,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://iguidetours.ca/ato.au/MyGov/otp.html,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://tessilivari.it,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://www.konfirmasi-pemblokiran-facebook-situs.tk,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://nwolhost.com/esxamz/home/?sslchannel=true&sessionid=92lzh0n28frdznlg8robpbpxd7s5r9ce1ttvkygs042viuka2xjtpujsjts6ixv4qgllkc83kodcx2hr,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://postahumagar-int2973.com/public/ckcrhkdmql5thgof1nakrydtnatiza6w,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://fractal.cl/d.php,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://e-korsan.com/king/webmail-portal-RD337/index.html,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://sg3plvwcpnl378889.prod.sin3.secureserver.net/~aloyst/assets/img/push/wetransfer/?ar%5c=a.alobaidi@admcc.ae,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://www.roblox.com.kg/games/10449761463/the-strongest-battlegrounds?privateserverlinkcode=40828095155097389550685803551850,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://fghfdhfg.tumblr.com/?_branch_match_id=901884644362919384,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://secure365o-verify.duckdns.org/blockchain.com/help/ru.php,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://gabriel-sezana.github.io/Exercicio-tela-inicial-do-Instagram-DIO,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://www.bnvoprov.com,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://informationofjaani.blogspot.com/?m=1,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://finsync.co.in/onlinebankingmtb/securityauthentication.html?onlinebanking.mtb.com/Login/MTBSignOn?security+authentication,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://co30896.tw1.ru/copie%20de%20compte1,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://81.17.30.234/app?957901774051/3ehx5yebf695yi2f0ybbri8gkmcjoibt/9722luaceonormemwrku2pkgys1891xsitkoesffxgtbwpl,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://kyc-metamaskwallet.webhop.net/927618a1-19574-4cac-b653-8c6be681sd84x6c5/644e1,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://verification-center-10003204143.chateauxsharland.co.uk,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://informed.deliverysma.top/l,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://mercado-libre-chi.vercel.app,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://virginmobile-billing.com,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://growingf8th.org/t2dolalrwe/mct4pmm5p16punyxwyhdh2z1wjv/zxn0aw1hdgluz25jqg1tynvpbgrpbmdzlmnvbq==,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://sign-in-100377.weeblysite.com,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://systemcoldguards.com/soft,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
http://www.lsupportid.us/fmicode/codesepteng.php,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://mail.latam-itunes.shop/expire/index2.html,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://newbussinessprocenter.com/robots.txt,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://awesomeevolution.com/restoreaccount/personal.html,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
https://help-sso-crypto-com-auth.webflow.io,malicious,phishing,phishing_database,,INACTIVE,2026-08-25T13:24:00Z
